Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Cambodia,KHM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,0.534485428160887,East Asia & Pacific,Lower middle income
Cambodia,KHM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,1.64106049374743,East Asia & Pacific,Lower middle income
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,6.43319107021405,East Asia & Pacific,Lower middle income
Cambodia,KHM,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2015,6.34408,East Asia & Pacific,Lower middle income
Cambodia,KHM,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2015,6.52569,East Asia & Pacific,Lower middle income
Cambodia,KHM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,133.45841400103,East Asia & Pacific,Lower middle income
Cameroon,CMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,0.0898239605008282,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,4.61389930350518,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,18.29999924,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,79.7800672605612,Sub-Saharan Africa,Lower middle income
Canada,CAN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,36.4698589080979,North America,High income
Canada,CAN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,43.4129620534698,North America,High income
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,90.0,North America,High income
Canada,CAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,82.767383138656,North America,High income
Cayman Islands,CYM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,44.4226339184322,Latin America & Caribbean,High income
Cayman Islands,CYM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,54.4012199474384,Latin America & Caribbean,High income
Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,77.0,Latin America & Caribbean,High income
Cayman Islands,CYM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,151.2669932838,Latin America & Caribbean,High income
Central African Republic,CAF,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,0.0401354842611874,Sub-Saharan Africa,Low income
Central African Republic,CAF,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,0.0406323174893937,Sub-Saharan Africa,Low income
Central African Republic,CAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,2.900000095,Sub-Saharan Africa,Low income
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,26.8396654368244,Sub-Saharan Africa,Low income
Chad,TCD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,0.0773982341569324,Sub-Saharan Africa,Low income
Chad,TCD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,0.116257786844703,Sub-Saharan Africa,Low income
Chad,TCD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,3.5,Sub-Saharan Africa,Low income
Chad,TCD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,37.3152541289811,Sub-Saharan Africa,Low income
Chile,CHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,15.0681266925704,Latin America & Caribbean,High income
Chile,CHL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,19.0932601935158,Latin America & Caribbean,High income
Chile,CHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,76.6295919508796,Latin America & Caribbean,High income
Chile,CHL,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2015,74.5307,Latin America & Caribbean,High income
Chile,CHL,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2015,78.7092,Latin America & Caribbean,High income
Chile,CHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,128.583971575207,Latin America & Caribbean,High income
China,CHN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,19.8437947555032,East Asia & Pacific,Upper middle income
China,CHN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,16.5454011728818,East Asia & Pacific,Upper middle income
China,CHN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,50.29999924,East Asia & Pacific,Upper middle income
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,92.5401171363348,East Asia & Pacific,Upper middle income
Colombia,COL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,11.7644668057911,Latin America & Caribbean,Upper middle income
Colombia,COL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,15.1357527814598,Latin America & Caribbean,Upper middle income
Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,55.9049725142924,Latin America & Caribbean,Upper middle income
Colombia,COL,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2015,55.1597,Latin America & Caribbean,Upper middle income
Colombia,COL,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2015,56.6751,Latin America & Caribbean,Upper middle income
Colombia,COL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,122.051401385652,Latin America & Caribbean,Upper middle income
Comoros,COM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,0.220178840263004,Sub-Saharan Africa,Lower middle income
Comoros,COM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,2.00899430562474,Sub-Saharan Africa,Lower middle income
Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,7.459199905,Sub-Saharan Africa,Lower middle income
Comoros,COM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,58.4555555249752,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2015,0.00123402659013859,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,0.0,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,3.799999952,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,46.5879368397055,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2015,0.333491512935253,Sub-Saharan Africa,Lower middle income
"Congo, Rep.",COG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2015,7.616000175,Sub-Saharan Africa,Lower middle income
